date,m2sa,access_date
2019-12-01,49790.5669477795,2020-12-08
2020-01-01,50070.0522222701,2020-12-08
2020-02-01,50633.401243488,2020-12-08
2020-03-01,51183.2568687844,2020-12-08
2020-04-01,52250.8697512942,2020-12-08
2020-05-01,52777.1676309277,2020-12-08
2020-06-01,53068.0205350415,2020-12-08
2020-07-01,54041.2049887292,2020-12-08
2020-08-01,54877.4051438319,2020-12-08
2020-09-01,55594.9502715189,2020-12-08
2020-10-01,56398.8126701513,2020-12-08
2020-11-01,56886.3709488128,2020-12-08
